550040002F-1,1,Rue des Acacias,55110,Aincreville,C+O,49.367691,5.119851
550040002F-2,2,Rue des Acacias,55110,Aincreville,C+O,49.368118,5.120284
550040002F-3,3,Rue des Acacias,55110,Aincreville,C+O,49.367537,5.119593
550040002F-4,4,Rue des Acacias,55110,Aincreville,C+O,49.368046,5.120119
550040002F-5,5,Rue des Acacias,55110,Aincreville,C+O,49.367449,5.119133
550040002F-8,8,Rue des Acacias,55110,Aincreville,C+O,49.367705,5.119371
550040003G-10,10,Route de l'Argonne,55110,Aincreville,C+O,49.367047,5.119856
550040003G-1,1,Route de l'Argonne,55110,Aincreville,C+O,49.367625,5.123498
550040003G-12,12,Route de l'Argonne,55110,Aincreville,C+O,49.366972,5.119446
550040003G-1B,1BIS,Route de l'Argonne,55110,Aincreville,C+O,49.367762,5.124220
550040003G-2,2,Route de l'Argonne,55110,Aincreville,C+O,49.367546,5.122478
550040003G-3,3,Route de l'Argonne,55110,Aincreville,C+O,49.367445,5.122523
550040003G-4,4,Route de l'Argonne,55110,Aincreville,C+O,49.367503,5.122252
550040003G-5,5,Route de l'Argonne,55110,Aincreville,C+O,49.367314,5.121814
550040003G-6,6,Route de l'Argonne,55110,Aincreville,C+O,49.367420,5.121818
550040003G-7,7,Route de l'Argonne,55110,Aincreville,C+O,49.367045,5.120336
550040003G-8,8,Route de l'Argonne,55110,Aincreville,C+O,49.367180,5.120545
550040003G-9,9,Route de l'Argonne,55110,Aincreville,C+O,49.367006,5.120131
550040004H-1,1,Chemin de Bantheville,55110,Aincreville,CAD,49.367514,5.116552
550040007L-1,1,Rue de Chénevières,55110,Aincreville,C+O,49.366750,5.121197
550040007L-2,2,Rue de Chénevières,55110,Aincreville,C+O,49.366905,5.121366
550040007L-3,3,Rue de Chénevières,55110,Aincreville,C+O,49.366700,5.120839
550040007L-4,4,Rue de Chénevières,55110,Aincreville,C+O,49.366588,5.119987
550040007L-5,5,Rue de Chénevières,55110,Aincreville,C+O,49.366662,5.120702
550040007L-7,7,Rue de Chénevières,55110,Aincreville,C+O,49.366489,5.120538
